gvkey,fs_month
147307,A-Dec
147308,A-Jan
147310,A-Dec
147312,A-Dec
147316,A-Dec
147329,A-Dec
147336,A-Dec
147340,A-Dec
147344,A-Dec
147349,A-Dec
147352,A-Dec
147369,A-Dec
147372,A-Dec
147373,A-Jun
147393,A-Dec
147397,A-Jul
147398,A-Dec
147399,A-Dec
147411,A-Mar
147412,A-Dec
147413,A-Dec
147432,A-Dec
147433,A-Dec
147449,A-Dec
147450,A-Dec
147451,A-Dec
147452,A-Dec
147453,A-Dec
147454,A-Dec
147455,A-Dec
147458,A-Oct
147483,A-Dec
147501,A-Dec
147502,A-Jun
147505,A-Jul
147521,A-Dec
147563,A-Dec
147565,A-Dec
147566,A-Dec
147567,A-Dec
147568,A-Dec
147569,A-Dec
147570,A-Dec
147571,A-Dec
147572,A-Sep
147579,A-Dec
147600,A-Dec
147601,A-Dec
147603,A-Dec
147637,A-Dec
147638,A-Dec
147639,A-Dec
147644,A-Dec
147648,A-Dec
147658,A-Sep
147659,A-Dec
147660,A-Jun
147663,A-Dec
147667,A-Dec
147708,A-Oct
147750,A-Dec
147792,A-Dec
147811,A-Dec
147817,A-Dec
147829,A-Dec
147831,A-Oct
147832,A-Aug
147833,A-Sep
147834,A-Jul
147835,A-May
147836,A-Jun
147837,A-Jun
147841,A-Dec
147848,A-Dec
147849,A-Dec
147850,A-May
147851,A-Dec
147852,A-Dec
147854,A-Jul
147855,A-Dec
147856,A-Dec
147868,A-Dec
147871,A-Dec
147876,A-Jul
147879,A-Dec
147885,A-Dec
147891,A-Dec
147898,A-Dec
147901,A-Dec
147908,A-Sep
147948,A-Dec
147988,A-Sep
147990,A-Dec
148008,A-Dec
148009,A-Dec
148029,A-Dec
148031,A-Dec
148049,A-Dec
148069,A-Sep
148070,A-Dec
148109,A-Dec
148130,A-Dec
148131,A-Jul
148133,A-Dec
148149,A-Dec
148169,A-Dec
148170,A-Dec
148194,A-Dec
148209,A-Dec
148210,A-Dec
148212,A-Dec
148213,A-Dec
148214,A-Dec
148215,A-Dec
148216,A-Dec
148217,A-Dec
148218,A-Dec
148219,A-Dec
148220,A-Dec
148221,A-Dec
148223,A-Dec
148225,A-Dec
148239,A-Dec
148240,A-Dec
148249,A-Dec
148250,A-Dec
148251,A-Dec
148252,A-Dec
148253,A-Dec
148254,A-Dec
148255,A-Dec
148256,A-Dec
148257,A-Dec
148258,A-Dec
148259,A-Apr
148261,A-Sep
148263,A-Dec
148264,A-Dec
148265,A-Dec
148266,A-Dec
148267,A-Dec
148268,A-Dec
148269,A-Dec
148270,A-Dec
148271,A-Dec
148272,A-Dec
148273,A-Dec
148276,A-Dec
148277,A-Sep
148278,A-Dec
148279,A-Dec
148280,A-Dec
148281,A-Dec
148282,A-Dec
148283,A-Dec
148284,A-Dec
148285,A-Dec
148286,A-Jul
148287,A-Dec
148288,A-Mar
148293,A-Jun
148294,A-Dec
148296,A-Oct
148309,A-Dec
148310,A-Aug
148311,A-Dec
148312,A-Jun
148313,A-Dec
148314,A-Dec
148315,A-Dec
148317,A-Mar
148318,A-Mar
148319,A-Dec
148323,A-Dec
148324,A-Dec
148327,A-Dec
148328,A-Dec
148329,A-Dec
148330,A-Dec
148331,A-Dec
148332,A-Dec
148349,A-Sep
148350,A-Dec
148351,A-Dec
148352,A-Dec
148353,A-Dec
148354,A-Dec
148356,A-Jun
148359,A-Dec
148361,A-Dec
148362,A-Dec
148363,A-Dec
148365,A-Dec
148367,A-Dec
148368,A-Dec
148371,A-Dec
148372,A-Jan
148389,A-Dec
148390,A-Dec
148392,A-Dec
148394,A-Dec
148400,A-Dec
148409,A-Dec
148410,A-Dec
148412,A-Dec
148414,A-Dec
148430,A-Aug
148431,A-Aug
148432,A-Aug
148433,A-Aug
148434,A-Aug
148435,A-Aug
148436,A-Aug
148440,A-Mar
148455,A-Dec
148469,A-Dec
148470,A-Dec
148472,A-Dec
148473,A-Dec
148475,A-Dec
148476,A-Dec
148509,A-Dec
148530,A-Dec
148531,A-Dec
148533,A-Dec
148535,A-Dec
148552,A-Dec
148611,A-Dec
148612,A-Dec
148631,A-Dec
148650,A-Dec
148651,A-Dec
148652,A-Dec
148653,A-Dec
148655,A-Dec
148669,A-Dec
148690,A-Dec
148710,A-Dec
148711,A-Jun
148729,A-Dec
148731,A-Dec
148749,A-Dec
148750,A-Sep
148756,A-Dec
148769,A-Dec
148770,A-Dec
148771,A-Dec
148772,A-Sep
148792,A-Dec
148839,A-Mar
148851,A-Dec
148870,A-Dec
148871,A-Dec
148910,A-Dec
148929,A-Dec
148930,A-Dec
148932,A-Dec
148936,A-Dec
148937,A-Dec
148950,A-Dec
148970,A-Dec
148998,A-Dec
149010,A-Dec
149030,A-Dec
149031,A-Dec
149033,A-Dec
149049,A-Aug
149051,A-Dec
149057,A-Jan
149058,A-Jun
149065,A-Jun
149070,A-Dec
149071,A-Dec
149082,A-Dec
149089,A-Dec
149091,A-Dec
149092,A-Sep
149093,A-Dec
149100,A-Dec
149177,A-Dec
149218,A-Nov
149237,A-Apr
149243,A-Dec
149257,A-Jan
149258,A-Oct
149259,A-Dec
149262,A-Nov
149264,A-May
149265,A-May
149266,A-May
149268,A-Dec
149297,A-Jun
149299,A-Jun
149317,A-Dec
149318,A-Dec
149319,A-Dec
149337,A-Dec
149360,A-Sep
149417,A-Dec
149437,A-Dec
149477,A-Apr
149521,A-Dec
149522,A-Dec
149538,A-Jun
149557,A-Dec
149558,A-Dec
149563,A-Dec
149577,A-Jun
149578,A-Dec
149617,A-Dec
149618,A-Dec
149620,A-Dec
149621,A-Mar
149623,A-Dec
149628,A-Dec
149659,A-Nov
149661,A-Dec
149662,A-Dec
149677,A-Dec
149680,A-Mar
149683,A-Dec
149697,A-Aug
149698,A-Aug
149699,A-Aug
149700,A-Dec
149701,A-Dec
149719,A-Feb
149720,A-Feb
149721,A-Dec
149722,A-Dec
149737,A-Feb
149762,A-Dec
149764,A-Dec
149782,A-Dec
149822,A-Dec
149898,A-Dec
149899,A-Dec
149903,A-Feb
149906,A-Sep
149907,A-Dec
149997,A-Sep
149998,A-Jun
150024,A-Dec
150041,A-Dec
150044,A-Dec
150049,A-Dec
150057,A-Jan
150138,A-Jun
150139,A-Jan
150158,A-Jul
150159,A-Dec
150160,A-Dec
150179,A-Dec
150180,A-Dec
150181,A-Dec
150199,A-Dec
150201,A-Dec
150203,A-May
150218,A-Jul
150221,A-Dec
150222,A-Jun
150240,A-Dec
150241,A-Sep
150242,A-Sep
150243,A-Sep
150258,A-Dec
150259,A-Dec
150260,A-Dec
150277,A-Dec
150278,A-Dec
150279,A-Dec
150282,A-Dec
150299,A-Dec
150300,A-Dec
150302,A-Dec
150306,A-Dec
150319,A-Dec
150397,A-Dec
150398,A-Dec
150399,A-Dec
150439,A-Dec
150440,A-Dec
150458,A-Dec
150459,A-Dec
150465,A-Dec
150467,A-Jun
150477,A-Dec
150478,A-Dec
150481,A-Dec
150562,A-Dec
150577,A-Dec
150580,A-Dec
150607,A-Oct
150616,A-Dec
150637,A-Sep
150638,A-Dec
150639,A-Dec
150643,A-Dec
150681,A-Dec
150698,A-Oct
150700,A-Oct
150701,A-Oct
150702,A-Oct
150720,A-Dec
150722,A-Dec
150723,A-May
150724,A-May
150725,A-May
150726,A-May
150727,A-Jul
150751,A-Dec
150761,A-Dec
150763,A-Dec
150801,A-Dec
150819,A-Dec
150837,A-Dec
150838,A-Dec
150864,A-Dec
150880,A-Dec
150922,A-Apr
150923,A-Dec
150937,A-Jun
151000,A-Oct
151010,A-Jun
151016,A-Dec
151040,A-Sep
151043,A-Sep
151057,A-Sep
151062,A-Dec
151077,A-Sep
151078,A-Dec
151118,A-Dec
151157,A-Aug
151158,A-Aug
151159,A-Aug
151160,A-Aug
151161,A-Sep
151162,A-Sep
151163,A-Sep
151164,A-Sep
151165,A-Dec
151197,A-Dec
151200,A-May
151222,A-Dec
151223,A-Dec
151257,A-Dec
151277,A-Dec
151279,A-Dec
151282,A-Dec
151286,A-Dec
151324,A-Dec
151364,A-Dec
151365,A-Dec
151383,A-Jan
151385,A-Sep
151403,A-Dec
151404,A-Dec
151423,A-Dec
151443,A-Dec
151483,A-Dec
151544,A-Dec
151563,A-Dec
151572,A-Aug
151573,A-Jun
151574,A-Sep
151575,A-Oct
151576,A-May
151586,A-Dec
151589,A-Dec
151594,A-Jun
151606,A-Dec
151608,A-Jan
151610,A-Sep
151611,A-Sep
151612,A-Sep
151613,A-Sep
151614,A-Sep
151615,A-Sep
151616,A-Sep
151617,A-Sep
151618,A-Sep
151619,A-Jul
151621,A-Oct
151630,A-Dec
151632,A-Dec
151648,A-Dec
151649,A-Dec
151708,A-Dec
151750,A-Dec
151772,A-Dec
151776,A-Dec
151828,A-Jul
151829,A-Dec
151832,A-Dec
151891,A-Aug
151928,A-Dec
151930,A-Dec
151932,A-Sep
151933,A-Dec
151948,A-Dec
151955,A-Aug
151969,A-Dec
151971,A-Dec
152008,A-Jun
152009,A-Mar
152010,A-Dec
152011,A-Dec
152012,A-Dec
152028,A-Nov
152029,A-Nov
152034,A-Dec
152049,A-Dec
152051,A-Dec
152070,A-Dec
152071,A-Nov
152109,A-Dec
152128,A-Dec
152134,A-Dec
152149,A-Dec
152170,A-Dec
152189,A-Dec
152248,A-Dec
152249,A-Dec
152251,A-Dec
152268,A-Jun
152289,A-Nov
152290,A-Dec
152291,A-Dec
152292,A-Dec
152296,A-Jun
152309,A-Nov
152310,A-Dec
152449,A-Dec
152468,A-Dec
152474,A-Mar
152548,A-Nov
152588,A-Dec
152628,A-Dec
152649,A-Mar
152650,A-Dec
152670,A-Dec
152689,A-Mar
152692,A-Dec
152708,A-Dec
152729,A-Aug
152790,A-Dec
152794,A-Dec
152809,A-Dec
152828,A-Dec
152830,A-Dec
152848,A-Dec
152889,A-Dec
152908,A-Dec
152909,A-Apr
152930,A-Dec
152931,A-Dec
152973,A-Dec
153008,A-Dec
153028,A-Dec
153070,A-Dec
153073,A-Dec
153128,A-Dec
153129,A-Dec
153130,A-Dec
153191,A-Dec
153232,A-Oct
153250,A-Dec
153252,A-Feb
153268,A-Dec
153311,A-Sep
153351,A-Dec
153550,A-Dec
153568,A-Aug
153574,A-Dec
153668,A-Dec
153712,A-Oct
153713,A-Mar
153728,A-Dec
153748,A-Dec
153769,A-Apr
153771,A-Apr
153772,A-Oct
153773,A-Oct
153793,A-Dec
153813,A-Dec
153815,A-Dec
153856,A-Dec
153873,A-Dec
153876,A-Dec
153895,A-Dec
153954,A-Dec
153993,A-Dec
154039,A-Dec
154055,A-Dec
154056,A-Dec
154058,A-Dec
154093,A-Dec
154113,A-Jun
154114,A-Dec
154117,A-Aug
154118,A-Apr
154133,A-Oct
154135,A-Dec
154153,A-Dec
154234,A-Jun
154235,A-Dec
154253,A-Dec
154254,A-Dec
154255,A-Dec
154257,A-Mar
154275,A-Dec
154293,A-Jun
154313,A-Dec
154314,A-Dec
154335,A-Dec
154353,A-Dec
154354,A-Dec
154355,A-Dec
154357,A-Dec
154358,A-Dec
154359,A-Dec
154373,A-Dec
154374,A-May
154394,A-Jan
154414,A-Dec
154434,A-Sep
154439,A-Dec
154585,A-Dec
154595,A-Dec
154605,A-Dec
154609,A-Oct
154632,A-Oct
154638,A-Mar
154653,A-Dec
154677,A-Dec
154708,A-Dec
154714,A-Jun
154739,A-Dec
154754,A-Jan
154755,A-Dec
154756,A-Mar
154757,A-Mar
154759,A-Dec
154774,A-Dec
154794,A-Dec
154910,A-Dec
154984,A-Jun
155073,A-Sep
155099,A-Dec
155102,A-Apr
155133,A-Jun
155174,A-Dec
155222,A-Dec
155224,A-Dec
155225,A-Jun
155234,A-Dec
155236,A-Jan
155277,A-Dec
155280,A-Dec
155282,A-Dec
155299,A-Aug
155300,A-Dec
155313,A-Dec
155321,A-Oct
155323,A-Dec
155324,A-Feb
155325,A-Dec
155326,A-May
155335,A-May
155336,A-May
155338,A-Oct
155393,A-Dec
155394,A-Dec
155395,A-Dec
155458,A-Dec
155583,A-Dec
155584,A-Dec
155588,A-Dec
155591,A-Jun
155613,A-Sep
155614,A-Dec
155615,A-Dec
155616,A-Mar
155617,A-Nov
155618,A-Dec
155654,A-Dec
155696,A-Dec
155701,A-Dec
155728,A-Dec
155734,A-Dec
155735,A-Dec
155736,A-Dec
155737,A-Dec
155738,A-Dec
155753,A-Dec
155754,A-Dec
155757,A-Dec
155758,A-Dec
155759,A-Dec
155793,A-Dec
155794,A-Dec
155795,A-Dec
155856,A-Dec
155894,A-Dec
155895,A-Jul
155896,A-Jul
155897,A-Dec
155898,A-Dec
155913,A-Apr
155914,A-Dec
155915,A-Mar
155933,A-Dec
155934,A-Dec
155935,A-Dec
155936,A-Nov
155938,A-May
155939,A-Dec
155969,A-Dec
155970,A-Dec
156013,A-Dec
156014,A-Feb
156036,A-Dec
156093,A-Dec
156095,A-Dec
156125,A-Dec
156133,A-Dec
156153,A-Dec
156154,A-Dec
156155,A-Nov
156156,A-Jun
156157,A-Dec
156176,A-Dec
156178,A-Dec
156214,A-Dec
156291,A-Dec
156292,A-Dec
156293,A-Dec
156383,A-Dec
156384,A-Dec
156387,A-Sep
156415,A-Jun
156416,A-Dec
156417,A-Dec
156418,A-Dec
156513,A-Dec
156514,A-Dec
156516,A-Dec
156517,A-May
156518,A-Aug
156519,A-Dec
156521,A-Dec
156522,A-Dec
156537,A-Sep
156556,A-Dec
156578,A-Dec
156582,A-Apr
156584,A-Dec
156599,A-May
156600,A-Dec
156602,A-Aug
156613,A-Dec
156614,A-Jan
156615,A-Dec
156616,A-Jun
156617,A-Dec
156619,A-Dec
156633,A-Sep
156653,A-Dec
156654,A-Dec
156655,A-Sep
156656,A-Dec
156675,A-Dec
156676,A-Dec
156714,A-Dec
156716,A-Mar
156735,A-Apr
156739,A-Dec
156740,A-Dec
156815,A-Dec
156816,A-Dec
156818,A-Dec
156819,A-Dec
156820,A-Dec
156822,A-May
156825,A-Mar
156854,A-Dec
156857,A-Dec
156858,A-Dec
156860,A-Dec
156861,A-Dec
156862,A-Aug
156863,A-Dec
156913,A-Dec
156933,A-Dec
156953,A-Dec
156998,A-Dec
157017,A-Dec
157020,A-Dec
157040,A-Aug
157041,A-Oct
157053,A-Jun
157054,A-Mar
157055,A-Dec
157057,A-Dec
157058,A-Dec
157074,A-Dec
157075,A-Dec
157076,A-Dec
157080,A-Dec
157094,A-Dec
157115,A-Dec
157116,A-Dec
157117,A-Dec
157118,A-Dec
157153,A-Dec
157195,A-Dec
157198,A-Dec
157200,A-Dec
157202,A-Dec
157204,A-Dec
157206,A-Apr
157217,A-Dec
157218,A-Dec
157233,A-Dec
157235,A-Dec
157254,A-Dec
157293,A-Dec
157294,A-Dec
157353,A-Dec
157354,A-Dec
157355,A-Sep
157357,A-Dec
157373,A-Dec
157395,A-Dec
157413,A-Dec
157414,A-Dec
157415,A-Dec
157418,A-Oct
157433,A-Dec
157452,A-Dec
157476,A-Dec
157479,A-Oct
157480,A-Dec
157481,A-Dec
157493,A-Dec
157494,A-Dec
157581,A-Aug
157583,A-Oct
157614,A-Dec
157615,A-Mar
157616,A-Mar
157619,A-Jun
157621,A-Dec
157633,A-Dec
157634,A-Dec
157635,A-Dec
157642,A-Feb
157676,A-Dec
157679,A-Dec
157735,A-Dec
157755,A-Dec
157757,A-Dec
157758,A-Dec
157762,A-Dec
157793,A-Dec
157803,A-Dec
157806,A-Dec
157815,A-Dec
157853,A-Oct
157855,A-Jan
157856,A-Dec
157858,A-Dec
157859,A-Dec
157860,A-Dec
157862,A-Dec
157863,A-Dec
157864,A-Dec
157865,A-Jun
157875,A-Dec
157878,A-Dec
157879,A-Dec
157895,A-Dec
157899,A-Dec
157921,A-Mar
157947,A-Dec
157951,A-Dec
157954,A-Dec
157955,A-Dec
157959,A-Dec
157973,A-Dec
158033,A-Dec
158053,A-Dec
158055,A-Dec
158086,A-Dec
158088,A-Dec
158100,A-May
158133,A-Jul
158233,A-Dec
158235,A-Mar
158313,A-Dec
158314,A-Dec
158353,A-Dec
158354,A-Dec
158413,A-Mar
158414,A-Jun
158436,A-Aug
158453,A-Feb
158455,A-Dec
158456,A-Dec
158457,A-Nov
158473,A-Dec
158493,A-Oct
158501,A-Dec
158502,A-Dec
158513,A-Dec
158537,A-Oct
158553,A-Dec
158554,A-Dec
158555,A-Dec
158556,A-Dec
158557,A-Dec
158558,A-Dec
158559,A-Dec
158563,A-Dec
158587,A-Dec
158589,A-Dec
158634,A-Mar
158696,A-Dec
158715,A-Jun
158717,A-Dec
158733,A-Jan
158734,A-Dec
158737,A-Dec
158740,A-Dec
158741,A-Dec
158742,A-Dec
158743,A-Dec
158744,A-Dec
158745,A-Dec
158746,A-Dec
158760,A-Dec
158763,A-Dec
158764,A-Mar
158765,A-Dec
158776,A-Dec
158791,A-Dec
158912,A-Dec
159125,A-Dec
159317,A-Dec
160163,A-Dec
160173,A-Dec
160175,A-Dec
160177,A-Jul
160179,A-Jul
160181,A-Dec
160182,A-Dec
160183,A-Dec
160191,A-Dec
160192,A-Dec
160196,A-Dec
160199,A-Dec
160201,A-Dec
160202,A-Mar
160203,A-Dec
160204,A-Dec
160205,A-Dec
160206,A-Dec
160207,A-Dec
160211,A-Dec
160213,A-Mar
160214,A-Dec
160216,A-Sep
160225,A-Dec
160227,A-Dec
160228,A-Dec
160231,A-Jun
160232,A-Dec
160233,A-Jun
160237,A-Dec
160240,A-Dec
160250,A-Dec
160252,A-Jul
160253,A-Dec
160254,A-Dec
160255,A-Dec
160256,A-Dec
160257,A-Dec
160260,A-Dec
160261,A-Dec
160266,A-Dec
160272,A-Dec
160273,A-May
160281,A-Dec
160282,A-Dec
160283,A-Dec
160288,A-Dec
160290,A-Dec
160293,A-Dec
160295,A-Dec
160303,A-Dec
160305,A-Aug
160308,A-Dec
160310,A-Dec
160312,A-Dec
160313,A-Oct
160317,A-Dec
160329,A-Dec
160331,A-Dec
160336,A-Dec
160337,A-Dec
160338,A-Dec
160339,A-Feb
160340,A-Dec
160341,A-Dec
160342,A-Dec
160343,A-Dec
160355,A-Dec
160361,A-Dec
160362,A-Dec
160364,A-Dec
160365,A-Dec
160373,A-Dec
160374,A-Dec
160375,A-Dec
160376,A-Dec
160378,A-Dec
160379,A-Dec
160410,A-Mar
160414,A-Dec
160415,A-Dec
160416,A-Dec
160417,A-Dec
160424,A-Dec
160447,A-Dec
160448,A-Dec
160449,A-Jun
160453,A-Dec
160471,A-Dec
160472,A-Dec
160474,A-Dec
160475,A-Dec
160477,A-Dec
160479,A-Dec
160488,A-Dec
160490,A-Dec
160492,A-Dec
160498,A-Dec
160499,A-Dec
160502,A-Dec
160503,A-Dec
160504,A-Dec
160505,A-Dec
160532,A-Dec
160533,A-Dec
160541,A-Dec
160549,A-Dec
160550,A-Dec
160551,A-Oct
160554,A-May
160557,A-Oct
160570,A-Dec
160571,A-Jan
160572,A-Dec
160573,A-Dec
160580,A-Jun
160582,A-Dec
160583,A-Dec
160586,A-Dec
160592,A-Jun
160596,A-Dec
160597,A-Dec
160598,A-Sep
160599,A-Dec
160600,A-Dec
160601,A-Dec
160606,A-Sep
160607,A-Dec
160608,A-Dec
160614,A-Dec
160619,A-Dec
160620,A-Dec
160621,A-Dec
160623,A-May
160628,A-Dec
160629,A-Nov
160630,A-Dec
160631,A-Dec
160632,A-Jul
160633,A-Dec
160635,A-Dec
160642,A-Dec
160644,A-Dec
160646,A-Oct
160657,A-Dec
160658,A-Dec
160660,A-Sep
160661,A-Dec
160667,A-Dec
160668,A-Dec
160669,A-Dec
160670,A-Dec
160671,A-Dec
160681,A-Dec
160682,A-Dec
160683,A-Dec
160684,A-Dec
160685,A-Dec
160703,A-Dec
160706,A-Dec
160714,A-Dec
160718,A-Dec
160719,A-Dec
160725,A-Dec
160726,A-Dec
160739,A-Dec
160740,A-Dec
160741,A-Dec
160742,A-Oct
160749,A-May
160750,A-Nov
160751,A-Dec
160767,A-Dec
160770,A-Dec
160776,A-Dec
160778,A-Mar
160779,A-Dec
160780,A-Dec
160781,A-Dec
160782,A-Dec
160785,A-Dec
160788,A-Dec
160790,A-Dec
160797,A-Dec
160798,A-Dec
160802,A-Apr
160806,A-Jan
160807,A-Apr
160808,A-Apr
160809,A-Dec
160810,A-Dec
160811,A-Dec
160814,A-Dec
160820,A-Dec
160837,A-Jul
160838,A-Dec
160853,A-Dec
160855,A-Dec
160856,A-Dec
160861,A-Mar
160864,A-Dec
160865,A-Dec
160867,A-Dec
160869,A-Dec
160872,A-Dec
160886,A-Dec
160887,A-Dec
160888,A-Dec
160889,A-Dec
160890,A-May
160891,A-Dec
160892,A-Jun
160893,A-Mar
160894,A-Dec
160899,A-Dec
160902,A-Dec
160912,A-Dec
160913,A-Dec
160927,A-Sep
160932,A-Dec
160933,A-Sep
160934,A-Dec
160938,A-Dec
160949,A-Dec
160950,A-Mar
160952,A-Dec
160953,A-Feb
160955,A-Jul
160956,A-Dec
160957,A-Dec
160958,A-Mar
160961,A-Dec
160975,A-Dec
160983,A-Dec
160987,A-Dec
160988,A-Dec
160989,A-Dec
160990,A-Dec
160991,A-Dec
160995,A-Dec
161000,A-Dec
161012,A-Dec
161013,A-Dec
161014,A-Dec
161015,A-Dec
161016,A-Dec
161036,A-Jan
161037,A-Dec
161039,A-Dec
161040,A-Dec
161045,A-Dec
161048,A-Dec
161055,A-Dec
161056,A-Dec
161057,A-Dec
161064,A-Dec
161065,A-Dec
161066,A-Dec
161067,A-Dec
161071,A-Dec
161072,A-Dec
161073,A-Dec
161074,A-Mar
161088,A-Aug
161093,A-Dec
161110,A-Dec
161111,A-Dec
161112,A-Jun
161119,A-Dec
161120,A-Dec
161125,A-Dec
161791,A-Dec
161795,A-Dec
161797,A-Dec
161798,A-Dec
161799,A-Dec
161801,A-Dec
161806,A-Dec
161810,A-Dec
161813,A-Dec
161814,A-Dec
161816,A-Dec
161840,A-Sep
161843,A-Dec
161844,A-Dec
161852,A-Dec
161853,A-Jun
161854,A-Dec
161857,A-Dec
161861,A-Dec
161877,A-Dec
161880,A-Dec
161893,A-Jun
161897,A-Apr
161901,A-Dec
161902,A-Dec
161903,A-Dec
161908,A-Dec
161909,A-Dec
161924,A-Sep
161925,A-Dec
161926,A-Dec
161927,A-Dec
161928,A-Dec
161941,A-Jun
161942,A-Dec
161952,A-Dec
161953,A-Dec
161954,A-Nov
161961,A-Dec
161965,A-Sep
161966,A-Dec
161970,A-Dec
161971,A-Dec
161977,A-Dec
161984,A-Dec
161989,A-Dec
161992,A-Dec
161993,A-Dec
161994,A-Dec
161996,A-Jun
161997,A-Dec
162006,A-Dec
162012,A-Dec
162017,A-Dec
162018,A-Dec
162028,A-Dec
162031,A-Dec
162048,A-Dec
162053,A-Dec
162055,A-Dec
162056,A-Dec
162064,A-Dec
162069,A-Jul
162072,A-Dec
162076,A-Dec
162077,A-Dec
162078,A-Dec
162085,A-Dec
162087,A-Oct
162106,A-Dec
162107,A-Dec
162108,A-Sep
162122,A-Dec
162123,A-Dec
162125,A-Sep
162127,A-Dec
162129,A-May
162135,A-Mar
162146,A-Mar
162160,A-Dec
162171,A-Sep
162175,A-Dec
162198,A-Feb
162205,A-May
162219,A-Dec
162220,A-Dec
162221,A-Dec
162222,A-Dec
162230,A-Dec
162233,A-Dec
162234,A-Dec
162240,A-Dec
162254,A-Dec
162263,A-Dec
162264,A-Dec
162272,A-Dec
162273,A-Dec
162276,A-Mar
162283,A-Dec
162284,A-Dec
162321,A-Dec
162322,A-Dec
162329,A-Dec
162330,A-Dec
162335,A-Mar
162336,A-Dec
162338,A-Dec
162344,A-Dec
162346,A-Dec
162349,A-Dec
162353,A-Sep
162354,A-Sep
162355,A-Sep
162356,A-Dec
162369,A-Dec
162371,A-Dec
162378,A-Dec
162384,A-Dec
162385,A-Dec
162386,A-Jun
162387,A-Dec
162391,A-Dec
162401,A-Dec
162402,A-Dec
162403,A-Dec
162404,A-Dec
162408,A-Dec
162411,A-Dec
162421,A-Dec
162425,A-Dec
162437,A-Dec
162441,A-Dec
162448,A-Dec
162449,A-Dec
162454,A-Dec
162457,A-Sep
162459,A-Dec
162461,A-Dec
162467,A-Dec
162489,A-Dec
162490,A-Dec
162491,A-Dec
162497,A-Dec
162501,A-Dec
162502,A-Dec
162504,A-Dec
162506,A-Dec
162517,A-Dec
162520,A-Dec
162525,A-Oct
162527,A-Dec
162529,A-Dec
162537,A-Dec
162542,A-Jun
162555,A-Dec
162556,A-Dec
162557,A-Dec
162559,A-Dec
162560,A-Jun
162561,A-Dec
162564,A-Sep
162566,A-Dec
162567,A-Sep
162568,A-Oct
162569,A-Sep
162571,A-Nov
162574,A-Dec
162576,A-Sep
162577,A-Nov
162579,A-Dec
162582,A-Dec
162583,A-Dec
162584,A-Dec
162585,A-Dec
162586,A-Dec
162589,A-Dec
162598,A-Dec
162610,A-Dec
162644,A-Dec
162658,A-Sep
162662,A-Dec
162699,A-Dec
162703,A-Dec
162720,A-Dec
162726,A-Apr
162732,A-Dec
162733,A-Oct
162736,A-Dec
162739,A-Dec
162742,A-Dec
162751,A-Dec
162757,A-Dec
162769,A-Dec
162770,A-Dec
162796,A-Sep
162809,A-Dec
162812,A-Dec
162813,A-Dec
162814,A-Dec
162825,A-Jun
162826,A-Dec
162832,A-Dec
162833,A-Dec
162838,A-Dec
162854,A-Dec
162855,A-Aug
162858,A-Oct
162859,A-Dec
162861,A-Dec
162867,A-Dec
162868,A-Dec
162875,A-Dec
162876,A-Dec
162886,A-Dec
162887,A-Dec
162891,A-Dec
162892,A-Dec
162894,A-Sep
162897,A-Dec
162905,A-Dec
162906,A-Nov
162909,A-Dec
162910,A-Dec
162912,A-Dec
162919,A-Dec
162925,A-Dec
162928,A-Dec
162931,A-Dec
162934,A-Sep
162938,A-Dec
162940,A-Dec
162941,A-Jan
162943,A-Dec
162948,A-Dec
162956,A-Sep
162957,A-Dec
162958,A-Dec
162962,A-Dec
162963,A-Dec
162969,A-Dec
162972,A-Dec
162973,A-Aug
162977,A-Dec
162978,A-Dec
162979,A-Dec
162986,A-Dec
162987,A-Dec
162988,A-Jan
163020,A-Dec
163022,A-Dec
163023,A-Dec
163024,A-Sep
163025,A-Oct
163027,A-Dec
163029,A-Jan
163035,A-Dec
163036,A-Dec
163041,A-Jun
163042,A-Dec
163044,A-Dec
163048,A-Mar
163049,A-Dec
163050,A-Dec
163051,A-Jan
163060,A-Dec
163069,A-Jun
163087,A-Dec
163088,A-Dec
163093,A-Jun
163094,A-Jul
163100,A-Dec
163102,A-Mar
163109,A-Dec
163112,A-May
163113,A-Dec
163117,A-Dec
163120,A-Dec
163121,A-Dec
163136,A-May
163137,A-Dec
163429,A-Dec
163492,A-Dec
163559,A-Dec
163564,A-Dec
163566,A-Dec
163567,A-Dec
163575,A-Dec
163578,A-Dec
163579,A-Dec
163583,A-Dec
163584,A-Dec
163586,A-Dec
163587,A-Dec
163595,A-Dec
163596,A-Mar
163601,A-Jan
163610,A-Dec
163611,A-Dec
163612,A-Feb
163613,A-Dec
163614,A-Dec
163620,A-Oct
163626,A-Dec
163627,A-Jul
163628,A-Jun
163629,A-Dec
163631,A-Oct
163632,A-Oct
163633,A-Dec
163640,A-Dec
163642,A-Dec
163644,A-Dec
163667,A-Dec
163668,A-Dec
163669,A-Dec
163672,A-Sep
163673,A-Dec
163678,A-Dec
163679,A-Dec
163680,A-Dec
163681,A-Dec
163690,A-Dec
163691,A-Dec
163692,A-Jun
163697,A-Dec
163707,A-Dec
163714,A-Aug
163718,A-Apr
163719,A-Dec
163720,A-Dec
163721,A-Dec
163722,A-Jun
163731,A-Sep
163732,A-Sep
163733,A-Sep
163743,A-Jun
163746,A-Dec
163765,A-Dec
163768,A-Dec
163769,A-Dec
163770,A-Feb
